Date,State,Cases_Total,Cases_White,Cases_Black,Cases_Latinx,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_Latinx,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_Latinx,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_Latinx,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
2020-09-06,OH,130558,70301,28377,0,3282,170,181,3862,8754,15631,8063,92693,29802,4259,3302,792,0,42,3,1,55,25,39,94,4099,66,13841,7957,4167,0,315,18,30,418,539,397,813,11912,1116,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,OK,63607,35353,4466,0,2350,6137,0,0,2521,12780,11620,35897,16090,853,621,51,0,20,80,0,0,28,53,59,685,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,OR,28044,11029,948,0,795,679,526,515,9650,3902,11054,13130,3860,481,311,12,0,18,10,7,8,47,68,62,331,88,2161,1156,88,0,86,65,75,26,522,143,614,1364,183,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,PA,139316,50065,18768,0,2136,0,0,0,2647,65700,11600,34620,93096,7760,5590,1619,0,165,0,0,0,368,18,459,7283,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,PR,34533,0,0,0,0,0,0,0,0,34533,0,0,0,477,0,0,0,0,0,0,0,0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,RI,22243,6151,2085,7617,324,68,0,142,281,5575,7617,9051,5575,1055,701,53,93,11,1,0,0,0,196,93,766,196,2559,945,251,718,25,5,0,4,32,579,718,1262,579,261754,56269,7852,22354,1829,201,0,104,6194,166951,7617,9051,5575
2020-09-06,SC,124952,45474,33603,0,1136,0,0,0,8340,36399,10227,62672,52053,2887,1368,1019,0,19,0,0,0,77,404,96,2083,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,SD,15109,8394,1187,1423,761,1920,0,0,1424,0,1423,13686,0,173,106,2,5,5,40,0,0,15,0,5,168,0,1079,524,60,80,34,315,0,0,66,0,80,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,TN,164126,83815,31000,0,1452,218,121,0,21720,25800,23385,103566,37175,1865,1184,549,0,18,4,2,0,92,16,127,1718,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,TX,638310,13977,7839,19423,757,0,0,0,220,596094,19423,22793,596094,13472,4069,1539,7519,264,0,0,0,76,5,7519,5948,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,UT,54660,23665,1229,19491,1267,1086,2304,0,6369,5716,19491,29453,5716,422,217,7,95,22,34,23,0,35,21,95,306,21,3207,1409,77,1127,89,147,265,0,381,68,1127,2012,68,709487,387919,8209,83052,9743,8371,9696,0,47609,154888,83052,442713,154888
2020-09-06,VA,126926,33483,25193,31528,3745,154,0,784,3088,28951,31528,66447,28951,2678,1435,689,281,133,5,0,3,43,89,281,2308,89,9881,3140,2843,2885,471,10,0,40,211,281,2885,6715,281,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,VI,1181,0,0,0,0,0,0,0,0,1181,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,VT,1648,1363,174,0,63,2,0,0,36,10,58,1585,5,58,55,0,0,2,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,WA,77235,20338,3175,22728,2618,910,1424,1411,1128,23503,22728,31004,23503,1953,1296,65,275,146,51,31,22,39,28,275,1650,28,6860,2324,294,1499,341,101,172,88,110,1931,1499,3430,1931,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,WI,86353,56823,10460,0,2259,851,0,0,7588,8372,17431,57059,11863,1176,858,228,0,31,13,0,0,26,20,137,1012,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,WV,11412,9038,786,0,0,0,1,0,1588,0,0,0,0,246,58,3,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,WY,4032,2092,37,544,27,462,13,0,195,781,544,2826,781,42,17,1,2,0,15,0,0,0,7,2,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,AK,6233,1446,213,0,147,845,223,175,185,2999,362,2192,3679,39,16,0,0,3,14,5,0,0,1,0,38,1,230,70,7,0,12,56,42,4,7,32,13,171,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,AL,128239,38610,30902,0,461,0,0,0,7506,50757,7093,56639,64494,2217,1130,849,0,7,0,0,0,47,182,63,1788,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,AR,62112,34651,13864,0,823,191,2369,0,5070,5144,13431,48681,0,841,526,200,0,11,3,46,0,49,6,67,768,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,AZ,202861,46989,6074,61219,1857,11972,0,0,5999,68751,61219,72891,68751,5065,1845,156,1526,57,542,0,0,83,597,1526,2942,597,21449,7623,996,7948,280,1926,0,0,774,1902,7948,11599,1902,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,CA,712052,80166,20245,284716,25812,1174,2664,4377,55505,237393,284716,189943,237393,13163,3773,996,6206,1504,41,56,77,147,363,6206,6594,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,CO,58019,21455,2750,22203,1166,324,226,794,475,8615,22203,27190,8626,1853,1164,120,423,58,13,5,25,7,33,423,1392,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,CT,53108,18651,7040,10288,772,52,0,192,348,15765,10288,27055,15765,4467,3265,659,396,48,2,0,35,21,41,396,4030,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,DC,14077,3006,7245,0,216,36,38,0,3297,239,3668,9150,1259,608,64,453,77,8,0,0,0,6,0,77,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,DE,17549,6192,4598,4271,230,0,0,0,817,1441,4271,11837,1441,606,371,155,44,1,0,0,0,9,26,44,536,26,0,0,0,0,0,0,0,0,0,0,0,0,0,240530,106858,43764,18407,4672,0,0,0,16440,50389,18407,171734,50389
2020-09-02,FL,633442,148457,92891,179990,0,0,0,0,39670,172434,179990,238758,214694,11651,5500,2155,2866,0,0,0,0,478,652,2866,7503,1282,39611,15185,9031,11791,0,0,0,0,1983,1621,11791,24850,2970,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,GA,274613,75370,70480,35229,3899,163,287,0,7573,81612,35229,130219,109165,5795,2798,2471,354,102,5,8,0,15,42,354,5376,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,GU,1494,229,0,0,337,0,628,0,148,152,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,HI,8991,536,53,0,1367,0,1518,0,154,5363,0,0,0,75,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,IA,66924,45722,4638,0,2650,662,662,0,1325,11265,9939,45060,11265,1126,920,41,0,24,5,12,0,4,115,67,932,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,ID,32664,15759,331,0,233,395,89,1131,3457,11269,5904,11430,15329,372,356,4,0,2,2,0,0,5,3,45,326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,IL,240345,64534,35497,65466,5643,319,468,0,8786,59632,65466,115247,59632,8300,3716,2155,1636,371,12,9,0,53,348,1636,6316,139,0,0,0,0,0,0,0,0,0,0,0,0,0,4121575,1252952,357005,298939,94317,3292,4416,0,137672,1972982,298939,1720768,1972982
2020-09-02,IN,95750,49791,10067,0,1098,0,0,0,14380,20414,8892,35076,51782,3325,2025,431,0,17,0,0,0,412,440,68,1596,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,1092596,678919,89049,0,12678,0,0,0,135454,176496,12521,484775,595300
2020-09-02,KS,43940,28700,3288,0,1244,315,0,0,2448,7945,12322,21419,10199,458,328,71,0,12,4,0,0,24,19,69,361,28,2361,1632,316,0,66,18,0,0,213,116,642,1537,182,419247,230293,19541,0,7071,1972,0,0,23977,136393,33852,212261,173134
2020-09-02,KY,49991,26576,4149,0,516,130,53,1902,0,16665,3881,28248,17862,966,736,116,0,10,0,0,20,0,84,31,818,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,LA,150734,55881,55541,0,7340,389,178,0,13585,17820,0,0,150734,5004,2481,2282,0,32,4,6,0,25,174,130,4583,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MA,121131,37870,11648,26579,2612,0,0,0,7323,35099,26579,59453,35099,9060,6831,744,628,229,0,0,0,571,57,628,8375,57,12295,6120,1456,1769,390,0,0,0,985,1575,1769,8951,1575,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MD,109319,25541,35232,24952,2082,0,0,0,5069,16443,24952,67924,16443,3766,1600,1543,433,139,0,0,0,39,12,433,3321,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,ME,4567,2925,934,0,110,9,2,20,135,432,191,3654,722,133,117,4,0,0,0,0,0,0,12,0,111,22,423,334,41,0,12,0,0,0,7,29,10,349,64,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MI,114468,52333,25690,0,2141,490,0,7736,7087,18991,8296,69485,36687,6781,3628,2616,0,86,20,0,104,131,196,130,5467,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MN,77085,33887,15182,13304,4313,626,118,976,1337,7342,13304,56439,7342,1882,1413,179,86,84,34,2,11,7,66,86,1730,66,6566,2781,1448,0,541,130,9,88,67,543,959,5064,543,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MO,87213,27908,12210,0,0,0,0,2616,2616,41863,6898,49144,31116,1542,895,459,0,0,0,0,13,57,118,52,1296,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MP,57,0,0,0,0,0,0,0,0,57,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MS,84365,28100,34137,2503,287,1245,0,0,5308,12785,2503,51288,30574,2526,1138,1187,35,4,84,0,0,35,43,35,2171,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,MT,7691,4017,43,0,27,1235,0,0,75,2294,284,4961,2446,109,54,0,0,0,25,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,NC,170553,74290,30995,0,2442,2053,273,0,20619,39881,41182,71528,57843,2779,1566,812,0,34,36,4,0,191,136,270,2228,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,ND,12267,6311,995,0,225,751,0,209,29,3747,0,0,12267,122,0,0,0,0,0,0,0,0,122,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,NE,34995,21900,2100,0,1500,347,54,0,1800,7294,11100,15400,8495,399,313,29,0,18,10,0,0,12,17,87,267,45,2027,1400,189,0,112,51,6,0,114,155,697,1100,230,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,NH,7309,4744,358,885,193,0,0,0,248,881,885,5543,881,432,396,9,12,4,0,0,0,2,9,12,411,9,715,529,32,69,22,0,0,0,14,49,69,597,49,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,NJ,192595,45083,20367,37167,6186,0,0,0,13796,69996,37167,85432,69996,15964,8508,2826,3147,867,0,0,0,287,329,3147,12488,329,22707,9103,4271,5958,1151,0,0,0,818,1406,5958,15343,1406,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,NM,25612,3649,453,11271,163,8190,0,0,0,1886,11271,12455,1886,790,173,7,159,2,404,0,0,0,45,159,586,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,NV,69872,13885,4132,21035,3690,254,0,0,6495,20381,21035,28456,20381,1336,448,104,197,105,8,0,0,10,464,197,675,464,0,0,0,0,0,0,0,0,0,0,0,0,0,601740,135099,28969,31780,16933,3185,0,0,63486,322288,31780,247672,322288
2020-09-02,NY,436218,0,0,0,0,0,0,0,0,436218,0,0,0,28549,8741,6429,6759,1707,0,0,0,1840,3073,6759,18717,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,OH,125767,67180,27993,0,3196,173,180,3708,8078,15259,7847,89321,28599,4176,3235,778,0,42,3,1,55,25,37,93,4019,64,13574,7765,4123,0,296,19,30,405,536,400,801,11647,1126,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,OK,60118,33229,4258,0,2236,5766,0,0,2394,12235,10894,32169,17055,821,596,49,0,20,78,0,0,28,50,54,635,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,OR,27075,10822,929,0,775,665,522,511,9502,3349,10859,12906,3310,468,309,11,0,18,10,7,7,43,63,58,327,83,2167,1159,91,0,87,66,72,26,522,144,610,1372,185,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,PA,135611,48535,18434,0,2008,0,0,0,2151,64483,11301,33630,90680,7712,5520,1608,0,162,0,0,0,365,57,453,7202,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,PR,34003,0,0,0,0,0,0,0,0,34003,0,0,0,443,0,0,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,RI,22078,5887,1938,7574,0,0,0,0,623,6056,7574,8448,6056,1051,685,53,96,0,0,0,0,14,203,96,752,203,2542,906,226,707,0,0,0,0,69,634,707,1201,634,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,SC,120503,43376,32773,0,1095,0,0,0,7966,35293,9987,60261,50255,2794,1315,991,0,18,0,0,0,75,395,94,2007,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,SD,14003,7530,1161,1394,755,1829,0,0,1334,0,1394,12609,0,169,103,2,5,5,39,0,0,15,0,5,164,0,1043,495,59,80,34,313,0,0,62,0,80,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,TN,157831,79780,30177,0,1377,208,115,0,21157,25017,22834,99278,35719,1797,1128,539,0,17,4,2,0,90,17,127,1652,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,TX,621667,13814,7745,19211,754,0,0,0,217,579926,19211,22530,579926,12870,3913,1493,7129,257,0,0,0,74,4,7129,5737,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,UT,52822,22545,1210,19111,1240,1063,2258,0,6168,5564,19111,28147,5564,410,209,7,91,22,33,23,0,34,22,91,297,22,3134,1370,74,1103,87,146,262,0,376,66,1103,1965,66,692669,376850,8028,81147,9468,8212,9481,0,46207,153276,81147,430071,153276
2020-09-02,VA,122542,31682,24243,30966,3585,146,0,715,2999,28206,30966,63370,28206,2641,1420,678,279,130,5,0,3,42,84,279,2278,84,9678,3066,2774,2840,460,10,0,39,208,281,2840,6557,281,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,VI,1144,0,0,0,0,0,0,0,0,1144,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,VT,1637,1352,174,0,62,2,0,0,37,10,59,1573,5,58,55,0,0,2,0,0,0,1,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,WA,75377,19966,3136,22318,2560,838,1318,1368,1108,22765,22318,30294,22765,1935,1284,64,269,145,51,30,22,39,31,269,1635,31,6795,2321,299,1477,332,96,174,89,110,1897,1477,3421,1897,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,WI,82182,53636,10316,0,2195,808,0,0,7265,7962,17042,53951,11189,1150,836,226,0,31,13,0,0,27,17,135,992,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,WV,10642,8472,762,0,0,0,1,0,1407,0,0,0,0,230,58,3,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,WY,3911,2023,39,519,26,453,13,0,178,765,519,2732,765,41,17,1,2,0,15,0,0,0,6,2,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,AK,6086,1425,209,0,145,816,219,171,181,2920,357,2162,3567,37,15,0,0,3,13,5,0,0,1,0,36,1,220,69,6,0,12,52,41,3,7,30,13,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,AL,125235,37708,30604,0,454,0,0,0,7255,49224,7033,55665,62546,2162,1101,837,0,6,0,0,0,46,171,61,1752,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,AR,60856,33660,13549,0,814,186,2366,0,5195,5086,13227,47629,0,784,495,189,0,11,3,39,0,45,2,62,720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,AZ,201661,46718,6016,60796,1834,11917,0,0,5929,68451,60796,72414,68451,5030,1845,157,1514,56,541,0,0,83,592,1514,2924,592,21421,7625,1004,7939,282,1923,0,0,771,1877,7939,11605,1877,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,CA,699909,78587,19874,279244,25300,1156,2624,4243,54940,233941,279244,186724,233941,12905,3702,975,6076,1486,40,53,77,145,351,6076,6478,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,CO,57223,20880,2706,21813,1144,314,223,761,463,8915,21813,26491,8919,1843,1156,120,421,58,13,5,25,7,33,421,1384,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,CT,52495,18342,6947,10133,760,51,0,180,346,15736,10133,26626,15736,4465,3263,659,396,48,2,0,35,21,41,396,4028,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,DC,13959,2969,7177,0,216,33,38,0,3264,262,3643,9041,1275,606,64,451,77,8,0,0,0,6,0,77,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,DE,17343,6102,4512,4254,231,0,0,0,799,1445,4254,11644,1445,604,369,155,44,1,0,0,0,9,26,44,534,26,0,0,0,0,0,0,0,0,0,0,0,0,0,234661,103611,43018,18030,4326,0,0,0,16132,49544,18030,167087,49544
2020-08-30,FL,621586,144928,91537,176458,0,0,0,0,38736,169927,176458,233278,211850,11263,5337,2101,2736,0,0,0,0,467,622,2736,7276,1251,38857,14859,8891,11581,0,0,0,0,1943,1583,11581,24333,2943,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,GA,268973,71986,69050,34255,3745,161,279,0,7403,82094,34255,125482,109236,5604,2679,2373,337,101,6,7,0,21,80,337,5165,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,GU,1347,192,0,0,242,0,461,0,117,335,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,HI,8339,536,53,0,1367,0,1518,0,154,4711,0,0,0,63,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,IA,65049,43796,4508,0,2576,644,644,0,1288,11593,10304,43152,11593,1112,908,41,0,25,5,12,0,5,114,67,921,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,ID,31867,15318,329,0,233,370,87,1115,3386,11029,5752,11125,14989,359,337,4,0,2,2,0,0,5,9,44,307,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,IL,235057,62559,35097,64580,5565,312,465,0,8643,57836,64580,112641,57836,8228,3672,2146,1625,371,11,9,0,53,341,1625,6262,132,0,0,0,0,0,0,0,0,0,0,0,0,0,4018484,1215829,349498,292162,87264,3191,4261,0,132777,1933502,292162,1668686,1933502
2020-08-30,IN,93313,46997,9770,0,1059,0,0,0,13803,21684,8801,34084,50428,3291,1980,426,0,17,0,0,0,408,460,66,1580,1645,0,0,0,0,0,0,0,0,0,0,0,0,0,1065356,639258,84544,0,11995,0,0,0,127120,202439,12357,468571,584428
2020-08-30,KS,41048,26895,3129,0,1206,290,0,0,2293,7235,11924,19712,9412,443,318,70,0,11,4,0,0,22,18,67,350,26,2278,1571,310,0,63,17,0,0,204,113,627,1476,175,403147,221435,18792,0,6782,1879,0,0,23049,131210,32909,203811,166427
2020-08-30,KY,48032,24690,4018,0,516,131,50,1839,0,16788,3734,27183,17115,930,703,116,0,10,0,0,20,0,81,30,788,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,LA,148568,53757,53969,0,7122,385,173,0,12974,20188,0,0,148568,4931,2383,2226,0,31,4,6,0,23,258,145,4414,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MA,128229,40221,11730,26520,2685,0,0,0,7391,39682,26520,62027,39682,9049,6824,747,625,228,0,0,0,569,56,625,8368,56,12361,6158,1461,1764,395,0,0,0,982,1601,1764,8996,1601,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MD,107791,24510,34463,25848,2015,0,0,0,4721,16234,25848,65709,16234,3752,1593,1541,429,139,0,0,0,39,11,429,3312,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,ME,4512,2880,934,0,109,10,2,19,135,423,190,3606,716,132,117,4,0,0,0,0,0,0,11,0,111,21,420,334,41,0,12,0,0,0,7,26,10,349,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MI,112526,50813,25476,0,2106,482,0,7605,6931,19113,8161,68351,36014,6748,3602,2612,0,86,20,0,103,129,196,129,5437,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MN,75189,32638,14921,13151,4236,613,119,951,1313,7247,13151,54791,7247,1865,1399,179,86,83,33,2,11,7,65,86,1714,65,6454,2781,1448,0,541,130,9,88,67,431,959,5064,431,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MO,83655,28443,11712,0,0,0,0,2510,2510,38480,6750,47398,29287,1508,885,459,0,0,0,0,13,57,94,52,1275,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MP,56,0,0,0,0,0,0,0,0,56,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MS,82676,27047,33362,2452,280,1247,0,0,5314,12974,2452,49866,30358,2441,1083,1150,35,4,84,0,0,34,51,35,2088,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,MT,7340,3944,43,0,26,1184,0,0,74,2069,280,4847,2213,104,54,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,NC,166127,71976,30056,0,2309,1960,271,0,20125,39430,40459,69287,56381,2692,1510,785,0,33,35,4,0,182,143,257,2146,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,ND,11702,5939,962,0,224,722,0,204,29,3622,0,0,11702,118,0,0,0,0,0,0,0,0,118,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
